name,local_name,author,category,tags,version,release_date,size_bytes,latest,integrity,duplicate,non_store,path,store
Stylized Tuscany Seaside City,Stylized Tuscany Seaside City,StylArts,3D/Environments,environment;stylized,1.0,,218718090,True,,,False,3D/Stylized Tuscany Seaside City v1.0.unitypackage,https://assetstore.unity.com/packages/3d/environments/stylized-tuscany-seaside-city-216057
Stylized VFX,Stylized VFX,Vefects,VFX,stylized;vfx,1.0.6,2024-11-22,23781506,True,,,False,VFX/Particles/Stylized VFX v1.0.6 (22 Nov 2024).unitypackage,https://assetstore.unity.com/packages/vfx/stylized-vfx-216010
Stylized Viking Hut,Stylized Viking Hut,StylArts,3D/Environments/Fantasy,stylized,,,706458542,False,,,False,3D/Stylized Viking Hut (Unity 2021.3.6f1).unitypackage,https://assetstore.unity.com/packages/3d/environments/fantasy/stylized-viking-hut-235223
Stylized Water 2,Stylized Water 2,Staggart Creations,VFX/Shaders,stylized;vfx,1.7.0,2025-10-16,40793883,True,,,False,VFX/Shaders/Stylized Water 2 v1.7.0 (16 Oct 2025).unitypackage,https://assetstore.unity.com/packages/vfx/shaders/stylized-water-2-170386
Stylized Water 2,Stylized Water 2,Staggart Creations,VFX/Shaders,stylized;vfx,1.6.1,,39279539,False,,,False,VFX/Shaders/Stylized Water 2 v1.6.1.unitypackage,https://assetstore.unity.com/packages/vfx/shaders/stylized-water-2-170386
Stylized Water 3,Stylized Water 3,Staggart Creations,VFX/Shaders,stylized;vfx,3.1.0,,59320020,True,,,False,VFX/Shaders/Stylized Water 3 v3.1.0.unitypackage,https://assetstore.unity.com/packages/vfx/shaders/stylized-water-3-287769
SUNTAIL - Stylized Fantasy Village,SUNTAIL - Stylized Fantasy Village,Raygeas,3D/Environments/Fantasy,environment;medieval;stylized,1.1.6,,548381455,True,,,False,3D/SUNTAIL - Stylized Fantasy Village v1.1.6.unitypackage,https://assetstore.unity.com/packages/3d/environments/fantasy/suntail-stylized-fantasy-village-203303
Super Clean UI - Flat Pack,Super Clean UI - Flat Pack,RainbowArt,2D/GUI/Icons,ui,2.4.2,,14958803,True,,,False,2D/GUI/Super Clean UI - Flat Pack v2.4.2.unitypackage,https://assetstore.unity.com/packages/2d/gui/icons/super-clean-ui-flat-pack-244547
SUPER Magic FX - 929 VFX,SUPER Magic FX - 929 VFX,Piloto Studio,VFX/Particles/Spells,vfx,,,342744407,False,,,False,VFX/Particles/SUPER Magic FX - 929 VFX.unitypackage,https://assetstore.unity.com/packages/vfx/particles/spells/super-magic-fx-929-vfx-264402
Super Realistic Diamond Shaders,Super Realistic Diamond Shaders,,VFX,shader;vfx,1.3,,135829712,True,,,False,VFX/Shaders/Super Realistic Diamond Shaders v1.3.unitypackage,
superhero animset,Superhero Animset,wemakethegame,3D/Animations,animation;character,1.21,,99708291,True,,,False,3D/Animations/Wemakethegame/Superhero Animset v1.21.unitypackage,https://assetstore.unity.com/packages/3d/animations/superhero-animset-196133
Support package for Hovl Studio assets,Support package for Hovl Studio assets,Hovl Studio,Tools/Utilities,vfx,3.14,,1171658,True,,,False,VFX/Particles/Support package for Hovl Studio assets v3.14.unitypackage,https://assetstore.unity.com/packages/tools/utilities/support-package-for-hovl-studio-assets-157764
Survival Animations,Survival Animations,RamsterZ,3D/Animations,animation,1.0,,19373046,True,,same-size-same-version-different-folder,False,3D/Animations/RamsterZ/Survival Animations v1.0.unitypackage,https://assetstore.unity.com/packages/3d/animations/survival-animations-220100
Survival Animations,Survival Animations,RamsterZ,3D/Animations,animation,1.0,,19373046,False,,same-size-same-version-different-folder,False,3D/Animations/Survival Animations v1.0.unitypackage,https://assetstore.unity.com/packages/3d/animations/survival-animations-220100
Survival Animset Pro vol.1,Survival Animset Pro vol 1,Kubold,3D/Animations,animation,1.0,,24501040,True,,,False,3D/Animations/Survival Animset Pro vol 1 v1.0.unitypackage,https://assetstore.unity.com/packages/3d/animations/survival-animset-pro-vol-1-112577
Survival Animset Pro vol.2,Survival Animset Pro vol2,Kubold,3D/Animations,animation,1.0,,19199656,True,,,False,3D/Animations/Survival Animset Pro vol2 v1.0.unitypackage,https://assetstore.unity.com/packages/3d/animations/survival-animset-pro-vol-2-114412
"Survival Engine - Crafting, Building, Farming",Survival Engine - Crafting Building Farming,Indie Marc,Templates/Systems,template,1.32,2024-12-29,38009147,True,,,False,Survival Engine - Crafting Building Farming v1.32 (29 Dec 2024).unitypackage,https://assetstore.unity.com/packages/templates/systems/survival-engine-crafting-building-farming-178160
Survival Island | Template + Editor,Survival Island Template + Editor,Watermelon Games,Templates/Packs,editor-tool;template,1.0.2,,57621177,True,,,False,Templates/Survival Island Template + Editor 1.0.2.unitypackage,https://assetstore.unity.com/packages/templates/packs/survival-island-template-editor-292338
Survival Mocap Animations,Survival Mocap Animations,Yummy Games,3D/Animations,animation,1.0,,911490554,True,,,False,3D/Animations/Survival Mocap Animations v1.0.unitypackage,https://assetstore.unity.com/packages/3d/animations/survival-mocap-animations-248305
Swimming Anim Set,Swimming Anim Set,MotionDezire,3D/Animations,,1.0,,189437551,True,,,False,3D/Animations/Swimming Anim Set v1.0.unitypackage,https://assetstore.unity.com/packages/3d/animations/swimming-anim-set-312579
Sword and Shield Animations,Sword and Shield Animations,RamsterZ,3D/Animations,animation,1.0,,16367682,True,,,False,3D/Animations/RamsterZ/Sword and Shield Animations v1.0.unitypackage,https://assetstore.unity.com/packages/3d/animations/sword-and-shield-animations-256766
Sword sheath AnimSet,Sword sheath AnimSet,wemakethegame,3D/Animations,animation,1.0,,391271382,True,,,False,3D/Animations/Wemakethegame/Sword sheath AnimSet v1.0.unitypackage,https://assetstore.unity.com/packages/3d/animations/sword-sheath-animset-195119
Sword slashes PRO,Sword slashes PRO,Hovl Studio,VFX/Particles,vfx,2.2.0,,32985884,True,,,False,VFX/Particles/Sword slashes PRO v2.2.0.unitypackage,https://assetstore.unity.com/packages/vfx/particles/sword-slashes-pro-173450
Synty ANIMATION - Base Locomotion - Character Animset,Synty ANIMATION - Base Locomotion - Character Animset,Synty Studios,3D/Animations,animation;character,1.1.1,2024-12-02,104366001,True,,,False,3D/Animations/Synty/Synty ANIMATION - Base Locomotion - Character Animset v1.1.1 (02 Dec 2024).unitypackage,https://assetstore.unity.com/packages/3d/animations/synty-animation-base-locomotion-character-animset-280764
Synty ANIMATION - Idles,Synty ANIMATION - Idles,Synty Studios,3D/Animations,animation,1.1.2,2025-05-15,74029501,True,,,False,3D/Animations/Synty/Synty ANIMATION - Idles v1.1.2 (15 May 2025).unitypackage,https://assetstore.unity.com/packages/3d/animations/synty-animation-idles-299700
Synty ANIMATION - Sword Combat,Synty ANIMATION - Sword Combat,Synty Studios,3D/Animations,animation;urp,1.0.1,,9411297,True,,,False,3D/Animations/Synty/Synty ANIMATION - Sword Combat v1.0.1 (URP version).unitypackage,https://assetstore.unity.com/packages/3d/animations/synty-animation-sword-combat-291806
Tactical Pack for Behavior Designer Pro,Tactical Pack for Behavior Designer Pro,Opsive,Tools/Behavior AI,ai-pathfinding;editor-tool,1.0,,1492478,True,,,False,Tools/Tactical Pack for Behavior Designer Pro v1.0.unitypackage,https://assetstore.unity.com/packages/tools/behavior-ai/tactical-pack-for-behavior-designer-pro-322900
Tail Animator,Tail Animator,FImpossible Creations,Tools/Animation,editor-tool,2.0.7.1,2025-06-20,26408537,True,,,False,Tools/Tail Animator v2.0.7.1 (20 Jun 2025).unitypackage,https://assetstore.unity.com/packages/tools/animation/tail-animator-121819
Tank Assets,Tank Assets,,3D,vehicle,,,272432,False,,,True,3D/Tank Assets.zip,
Technie Collider Creator 2,Technie Collider Creator 2,Triangular Pixels,Tools/Physics,editor-tool,1.3.1,,22199447,True,,,False,Tools/Technie Collider Creator 2 v1.3.1.unitypackage,https://assetstore.unity.com/packages/tools/physics/technie-collider-creator-2-217070
Tension - Ambient Music Pack,Tension - Ambient Music Pack,Dave Deville,Audio/Music,music;sfx,1.0,,212533315,True,,,False,Audio/Tension - Ambient Music Pack v1.0.unitypackage,https://assetstore.unity.com/packages/audio/music/tension-ambient-music-pack-170955
Terrain To Mesh,Terrain To Mesh,,Tools,editor-tool;terrain,2024.1,,20917636,True,,,False,Tools/Terrain To Mesh v2024.1.unitypackage,
Text Animator for Unity,Text Animator for Unity,,3D,,2.1.0,,583027,True,,,False,3D/Animations/Text Animator for Unity v2.1.0.unitypackage,
The Age of Glory - Medieval Heroic Game Soundtrack,The Age of Glory - Medieval Heroic Game Soundtrack,,Audio,character;medieval;music;sfx,1.0,,30429677,True,,,False,Audio/The Age of Glory - Medieval Heroic Game Soundtrack v1.0.unitypackage,
The Beautiful Portal/Level up/Teleport/Warp VFX,The Beautiful Portal Level up Teleport Warp VFX,Inguz Media,VFX/Particles,vfx,1.0,,43985100,True,,,False,VFX/Particles/The Beautiful Portal Level up Teleport Warp VFX v1.0.unitypackage,https://assetstore.unity.com/packages/vfx/particles/the-beautiful-portal-level-up-teleport-warp-vfx-181236
The Complete UI Sound Effects Library,The Complete UI Sound Effects Library,,Audio,sfx;ui;vfx,,,84751337,False,,,False,Audio/The Complete UI Sound Effects Library.unitypackage,
TileWorldCreator 3,TileWorldCreator 3,Giant Grey,Tools/Level Design,,3.5.6,2025-05-13,437932636,True,,,False,TileWorldCreator 3 v3.5.6 (13 May 2025).unitypackage,https://assetstore.unity.com/packages/tools/level-design/tileworldcreator-3-199383
Timeflow Animation System,Timeflow Animation System,Axon Genesis,Tools/Animation,animation;editor-tool;template,1.9.3,,1015354969,True,,,False,Tools/Timeflow Animation System v1.9.3.unitypackage,https://assetstore.unity.com/packages/tools/animation/timeflow-animation-system-247895
Tire Skids and Screeches,Tire Skids and Screeches,SilverPlatter Audio,Audio/Sound FX,sfx,1.0,,14149756,True,,,False,Audio/Tire Skids and Screeches v1.0.unitypackage,https://assetstore.unity.com/packages/audio/sound-fx/tire-skids-and-screeches-145886
TKDstyle AnimSet,TKDstyle AnimSet,wemakethegame,3D/Animations,animation,1.3,,169838281,True,,,False,3D/Animations/Wemakethegame/TKDstyle AnimSet v1.3.unitypackage,https://assetstore.unity.com/packages/3d/animations/tkdstyle-animset-181685
Toolkit for Ballistics 2026,Toolkit for Ballistics 2026,Heathen Engineering,Tools/Physics,editor-tool;template,5.0.0,,407167,True,,,False,Tools/Toolkit for Ballistics 2026 v5.0.0.unitypackage,https://assetstore.unity.com/packages/tools/physics/toolkit-for-ballistics-2026-337806
Toolkit for Discord Social,Toolkit for Discord Social,,Tools,editor-tool;template,0.2.0,,77642,True,suspicious,,False,Tools/Toolkit for Discord Social (Preview) v0.2.0.unitypackage,
Toolkit for On-Screen Keyboard 2026,Toolkit for On-Screen Keyboard 2026,,Tools,editor-tool;template,5.0.0,,240544,True,,,False,Tools/Toolkit for On-Screen Keyboard 2026 v5.0.0.unitypackage,
Toolkit for Steamworks 2025,Toolkit for Steamworks 2025,,Tools,editor-tool;template,4.1.3,2025-04-19,531739,True,,,False,Tools/Toolkit for Steamworks 2025 v4.1.3 (19 Apr 2025).unitypackage,
Toolkit for Unity Physics 2026,Toolkit for Unity Physics 2026,Heathen Engineering,Tools/Physics,editor-tool;template,5.0.0,,941225,True,,,False,Tools/Toolkit for Unity Physics 2026 v5.0.0.unitypackage,https://assetstore.unity.com/packages/tools/physics/toolkit-for-unity-physics-2026-337660
Toolkit for UX 2026,Toolkit for UX 2026,Heathen Engineering,Tools/Utilities,editor-tool;template,5.0.0,,1414237,True,,,False,Tools/Toolkit for UX 2026 v5.0.0.unitypackage,https://assetstore.unity.com/packages/tools/utilities/toolkit-for-ux-2026-337680
Toolkit for Verlet Motion 2026,Toolkit for Verlet Motion 2026,Heathen Engineering,Tools/Physics,animation;editor-tool;template,5.0.0,,3077159,True,,,False,Tools/Toolkit for Verlet Motion 2026 v5.0.0.unitypackage,https://assetstore.unity.com/packages/tools/physics/toolkit-for-verlet-motion-2026-337828
Toon Clouds,Toon Clouds,Unluck Software,VFX/Particles/Environment,skybox;stylized;vfx,1.2.1,,8197065,True,,,False,VFX/Particles/Toon Clouds 1.2.1.unitypackage,https://assetstore.unity.com/packages/vfx/particles/environment/toon-clouds-8225
Toon Fire Collection,Toon Fire Collection,Unluck Software,VFX/Particles/Fire & Explosions,stylized;vfx,1.1.1,,3141363,True,,,False,VFX/Particles/Toon Fire Collection v1.1.1.unitypackage,https://assetstore.unity.com/packages/vfx/particles/fire-explosions/toon-fire-collection-3915
Toon Projectiles 2,Toon Projectiles 2,Hovl Studio,VFX/Particles/Spells,stylized;vfx,1.0,,42720400,True,,,False,VFX/Particles/Toon Projectiles 2 v1.0.unitypackage,https://assetstore.unity.com/packages/vfx/particles/spells/toon-projectiles-2-184946
Toon RTS Pack,Toon RTS Pack,,3D,stylized,,,194588817,False,,,False,3D/Toon RTS Pack.unitypackage,
Toon RTS Units,Toon RTS Units,Polygon Blacksmith,3D/Characters,stylized,1.0,,12515728,True,,,False,3D/Toon RTS Units v1.0.unitypackage,https://assetstore.unity.com/packages/3d/characters/toon-rts-units-67948
Toon RTS Units - Elves,Toon RTS Units - Elves,Polygon Blacksmith,3D/Characters,stylized,,,244763287,False,,,False,3D/Toon RTS Units - Elves.unitypackage,https://assetstore.unity.com/packages/3d/characters/toon-rts-units-elves-132685
Toony Colors Pro 2,Toony Colors Pro 2,Jean Moreno,VFX/Shaders,shader;stylized;vfx,2.9.21,2026-01-13,42977767,True,,,False,VFX/Shaders/Toony Colors Pro 2 v2.9.21 (13 Jan 2026).unitypackage,https://assetstore.unity.com/packages/vfx/shaders/toony-colors-pro-2-8105
TopDown Engine,TopDown Engine,More Mountains,Templates/Systems,editor-tool;template,4.3,2024-12-23,229369299,True,,,False,Tools/TopDown Engine v4.3 (23 Dec 2024).unitypackage,https://assetstore.unity.com/packages/templates/systems/topdown-engine-89636
Total Music Collection,Total Music Collection,Andrew Sitkov Music,Audio/Music,music;sfx,1.30,2025-06-27,21890057088,True,,,False,Audio/Total Music Collection v1.30 (27 Jun 2025).unitypackage,https://assetstore.unity.com/packages/audio/music/total-music-collection-89126
TouchConsole Pro,TouchConsole Pro,Opencoding,Tools/GUI,editor-tool,3.0.0,,696244,True,,,False,Tools/TouchConsole Pro v3.0.0.unitypackage,https://assetstore.unity.com/packages/tools/gui/touchconsole-pro-25559
Train Controller (Railroad System) v3.4,Train Controller (Railroad System),WSM Game Studio,Templates/Systems,template,3.4.1,,365627524,True,,,False,Train Controller (Railroad System) v3.4.1.unitypackage,https://assetstore.unity.com/packages/templates/systems/train-controller-railroad-system-v3-4-116455
Transition Blocks,Transition Blocks,ATesh Games,Tools/Camera,,1.6,,281965,True,,,False,Transition Blocks v1.6.unitypackage,https://assetstore.unity.com/packages/tools/camera/transition-blocks-69448
Transitions Plus,Transitions Plus,Kronnect,Tools/Camera,,,,9224239,False,,,False,Transitions Plus.unitypackage,https://assetstore.unity.com/packages/tools/camera/transitions-plus-266067
TriLib 2 - Model Loading Package,TriLib 2 - Model Loading Package,Ricardo Reis,Tools/Modeling,,2.1.4,,17903822,True,,,False,TriLib 2 - Model Loading Package v2.1.4.unitypackage,https://assetstore.unity.com/packages/tools/modeling/trilib-2-model-loading-package-157548
Turn Based Strategy Framework,Turn Based Strategy Framework,Crooked Head,Templates/Systems,template,3.0.5,2024-11-07,18164553,True,,,False,Turn Based Strategy Framework v3.0.5 (07 Nov 2024).unitypackage,https://assetstore.unity.com/packages/templates/systems/turn-based-strategy-framework-50282
TwinBlades Animset Base,TwinBlades Animset Base,,3D,animation,2.0,,14474438,True,,,True,3D/Animations/WM_Animset/TwinBlades Animset Base v2.0.unitypackage,
TwinDaggers Animset v2,TwinDaggers Animset v2,,3D,animation,,,236041358,False,,,True,3D/Animations/WM_Animset/TwinDaggers_Animset v2.unitypackage,
UHFPS - Ultimate Horror FPS KIT,UHFPS - Ultimate Horror FPS KIT,,,horror;template,1.4,2024-07-12,1812696488,True,,,False,UHFPS - Ultimate Horror FPS KIT v1.4 (12 Jul 2024).unitypackage,
UI Navigation Wizard - Gamepad / Keyboard Navigation & Selection,UI Navigation Wizard - Gamepad Keyboard Navigation Selection,KAMGAM,Tools/GUI,ui,1.0.7,,9517861,True,,,False,2D/GUI/UI Navigation Wizard - Gamepad Keyboard Navigation Selection v1.0.7.unitypackage,https://assetstore.unity.com/packages/tools/gui/ui-navigation-wizard-gamepad-keyboard-navigation-selection-284552
UI Preview for Prefabs and Canvases,UI Preview for Prefabs and Canvases,KAMGAM,Tools/Utilities,ui,1.3.1,,279522,True,,,False,2D/GUI/UI Preview for Prefabs and Canvases v1.3.1.unitypackage,https://assetstore.unity.com/packages/tools/utilities/ui-preview-for-prefabs-and-canvases-226906
UI SFX Mega Pack,UI SFX Mega Pack,Skril Studio,Audio/Sound FX,sfx;ui,1.0.0,,194317808,True,,,False,Audio/UI SFX Mega Pack v1.0.0.unitypackage,https://assetstore.unity.com/packages/audio/sound-fx/ui-sfx-mega-pack-245595
UI Toolkit Blurred Background - Fast translucent UI Blur image,UI Toolkit Blurred Background - Fast translucent UI Blur image,KAMGAM,2D/GUI,editor-tool;template;ui,1.2.3,,756813,True,,,False,2D/GUI/UI Toolkit Blurred Background - Fast translucent UI Blur image v1.2.3.unitypackage,https://assetstore.unity.com/packages/2d/gui/ui-toolkit-blurred-background-fast-translucent-ui-blur-image-254328
UI Toolkit Particles - Particle Image for UI Elements,UI Toolkit Particles - Particle Image for UI Elements,KAMGAM,Tools/GUI,editor-tool;template;ui;vfx,1.2.4,,2565914,True,,,False,2D/GUI/UI Toolkit Particles - Particle Image for UI Elements v1.2.4.unitypackage,https://assetstore.unity.com/packages/tools/gui/ui-toolkit-particles-particle-image-for-ui-elements-252260
"UI Toolkit Scroll View Pro - Infinite Scrolling, Snapping, Paging",UI Toolkit Scroll View Pro - Infinite Scrolling Snapping Paging,KAMGAM,2D/GUI,editor-tool;template;ui,1.4.3,,636274,True,,,False,2D/GUI/UI Toolkit Scroll View Pro - Infinite Scrolling Snapping Paging v1.4.3.unitypackage,https://assetstore.unity.com/packages/2d/gui/ui-toolkit-scroll-view-pro-infinite-scrolling-snapping-paging-262334
"UI Toolkit Shadows, Outlines & Glow",UI Toolkit Shadows Outlines Glow,KAMGAM,2D/GUI,editor-tool;template;ui,1.3.3,,1400048,True,,,False,2D/GUI/UI Toolkit Shadows Outlines Glow v1.3.3.unitypackage,https://assetstore.unity.com/packages/2d/gui/ui-toolkit-shadows-outlines-glow-265521
ULTIMATE ANIMATION COLLECTION,ULTIMATE ANIMATION COLLECTION,"PROTOFACTOR, INC",3D/Animations,animation,,,1073310179,False,,,False,3D/Animations/ULTIMATE ANIMATION COLLECTION.unitypackage,https://assetstore.unity.com/packages/3d/animations/ultimate-animation-collection-195459
